seller_region,country_code,brand,asin,reporting_date,top_bsr_position,bot_bsr_position,sales,performance,units,discounts,cogs,refunds,sde1,sessions_mobile,sessions_browser,sessions,pageviews_mobile,pageviews_browser,pageviews,topbsr_sales,botbsr_sales,units_sales,refunds_sales,sessionsmobile_sales,pageviews_sales,topbsr_sde1,botbsr_sde1,units_sde1,refunds_sde1,sessionsmobile_sde1,pageviews_sde1,topbsr_units,botbsr_units,units_units,refunds_units,sessionsmobile_units,pageviews_units
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-18,2.0,361.0,1909.87,1.024891927,131,-113.22,-482.08,-31.01,473.19000000000005,166,152,318,269,202,471,0.0010471916936754858,0.1890181007084252,0.068591056,-0.016236707,0.086916911,0.246613644,0.0042266320082841981,0.76290707749529774,0.276844396542615,-0.0655339292884465,0.35081045668758848,0.99537183795092865,0.015267175572519083,2.7557251908396947,1.0,-0.236717557,1.267175573,3.595419847
eu,uk,incite-nutrition,B09Q68LBQN,2023-07-31,2.0,450.0,4831.55,2.482899498,498,-210.59,-1847.58,-48.43,517.18000000000006,389,313,702,671,429,1100,0.00041394583518746572,0.093137812917179777,0.103072513,-0.010023698,0.080512465,0.227670209,0.0038671255655671134,0.87010325225260055,0.96291426582621131,-0.09364244557020765,0.75215592250280361,2.1269190610619124,0.0040160642570281121,0.90361445783132532,1.0,-0.097248996,0.781124498,2.208835341
eu,uk,incite-nutrition,B09Q68LBQN,2023-12-07,2.0,612.0,1386.81,0.762437671,95,-61.34,-349.6,-35.73,348.75,99,97,196,156,127,283,0.0014421586230269469,0.44130053864624574,0.068502535,-0.025764164,0.071386852,0.204065445,0.0057347670250896057,1.7548387096774194,0.27240143369175629,-0.1024516129032258,0.28387096774193549,0.81146953405017919,0.021052631578947368,6.4421052631578943,1.0,-0.376105263,1.042105263,2.978947368
eu,uk,incite-nutrition,B09Q68LBQN,2023-12-01,2.0,633.0,1348.26,0.80238275,92,-34.76,-338.55,-46.21,360.03,102,100,202,137,136,273,0.0014833934107664694,0.46949401450758754,0.068236097,-0.034273805,0.075653064,0.202483201,0.0055550926311696254,1.7581868177651863,0.25553426103380278,-0.1283504152431742,0.28330972418965089,0.75827014415465388,0.021739130434782608,6.8804347826086953,1.0,-0.502282609,1.108695652,2.967391304
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-05,2.0,351.0,1874.88,1.110168756,128,-53.41,-471.04,-28.63,472.24,197,152,349,317,211,528,0.0010667349377026796,0.18721198156682026,0.068271036,-0.015270311,0.105073391,0.281618024,0.0042351346772827375,0.7432661358631204,0.2710486193460952,-0.060625952905302385,0.41716076571234967,1.1180755548026426,0.015625,2.7421875,1.0,-0.223671875,1.5390625,4.125
eu,uk,incite-nutrition,B09Q68LBQN,2023-07-29,2.0,449.0,1976.83,1.16999133,142,-108.9,-526.82,-23.17,461.89999999999992,198,142,340,329,183,512,0.0010117207852976735,0.22713131629932773,0.071832176,-0.011720785,0.100160358,0.259000521,0.004329941545789133,0.97207187702966025,0.30742584975102843,-0.050162372807967107,0.42866421303312413,1.108465035722018,0.014084507042253521,3.1619718309859155,1.0,-0.163169014,1.394366197,3.605633803
eu,uk,incite-nutrition,B09Q68LBQN,2023-10-04,2.0,346.0,1884.79,1.101191067,130,-62.7,-478.4,-44.1,476.69,179,180,359,291,247,538,0.0010611261732076252,0.18357482796491917,0.068973201,-0.023397832,0.094970793,0.285442941,0.0041955988168411338,0.72583859531351613,0.27271392309467368,-0.092512953911347,0.37550609410728147,1.1286160817302651,0.015384615384615385,2.6615384615384614,1.0,-0.339230769,1.376923077,4.138461538
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-23,2.0,492.0,2144.27,1.139734556,147,-72.59,-536.54,-12.48,585.62,191,178,369,283,253,536,0.000932718361027296,0.22944871681271481,0.0685548,-0.005820163,0.089074603,0.249968521,0.0034151839076534273,0.84013524128274308,0.25101601721252687,-0.021310747583757388,0.32615006318090228,0.91526928725111845,0.013605442176870748,3.3469387755102042,1.0,-0.084897959,1.299319728,3.646258503
eu,uk,incite-nutrition,B09Q68LBQN,2023-07-17,2.0,373.0,3414.21,1.77564065,353,-121.57,-1309.63,-15.91,368.87,358,315,673,589,432,1021,0.0005857870488341373,0.10924928460756661,0.103391414,-0.004659936,0.104855882,0.299044288,0.0054219643776940388,1.0111963564399382,0.95697671266299777,-0.043131726624556076,0.97053162360723289,2.7679128148128065,0.0056657223796034,1.0566572237960339,1.0,-0.045070822,1.014164306,2.892351275
eu,uk,incite-nutrition,B09Q68LBQN,2023-10-06,2.0,378.0,1768.17,0.921528902,122,-62.76,-448.96,-32.45,450.71999999999991,168,144,312,281,210,491,0.00113111295859561,0.21378034917457031,0.06899789,-0.018352308,0.095013489,0.277688231,0.004437344692935748,0.83865814696485641,0.27067802626908061,-0.071995917642882518,0.37273695420660286,1.0893681221157261,0.016393442622950821,3.098360655737705,1.0,-0.265983607,1.37704918,4.024590164
eu,uk,incite-nutrition,B09Q68LBQN,2023-12-09,2.0,636.0,1501.63,0.824608111,102,-54.94,-375.36,,425.67000000000007,110,88,198,200,113,313,0.0013318860171946485,0.42353975346789818,0.067926187,,0.073253731,0.208440162,0.0046984753447506279,1.4941151596306996,0.239622242582282,,0.25841614396128454,0.73531139145347324,0.0196078431372549,6.2352941176470589,1.0,,1.078431373,3.068627451
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-10,2.0,380.0,1811.38,0.993699251,126,-46.83,-459.9,-20.91,507.68,165,159,324,256,215,471,0.0011041305523965153,0.20978480495533791,0.069560225,-0.011543685,0.091090771,0.260022745,0.003939489442168295,0.74850299401197606,0.24818783485660259,-0.041187362117869525,0.32500787897888433,0.92774976363063344,0.015873015873015872,3.0158730158730158,1.0,-0.165952381,1.30952381,3.738095238
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-15,1.0,130.0,3134.57,1.671473278,265,-82.56,-967.25,-23.32,681.69,347,279,626,483,369,852,0.00031902302389163426,0.041472993105912452,0.084541101,-0.007439617,0.110700989,0.271807616,0.001466942451847614,0.19070251874018981,0.38873974973961767,-0.034209097977086357,0.509029030791122,1.249834968974167,0.0037735849056603774,0.49056603773584906,1.0,-0.088,1.309433962,3.21509434
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-30,2.0,329.0,2297.07,1.213197767,158,-63.29,-586.18,-86.47,519.33,236,186,422,336,244,580,0.00087067438084168088,0.14322593564845651,0.068783276,-0.037643607,0.102739577,0.25249557,0.0038511158608206726,0.63350855910500059,0.30423815300483315,-0.16650299424258178,0.45443167157683934,1.1168235996379949,0.012658227848101266,2.0822784810126582,1.0,-0.547278481,1.493670886,3.670886076
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-12,2.0,394.0,1862.02,0.984008523,135,-69.28,-492.75,-43.42,423.17,196,159,355,293,228,521,0.0010741023189869067,0.21159815684042063,0.072501907,-0.023318761,0.105262027,0.279803654,0.0047262329560224022,0.93106789233641318,0.31902072453151215,-0.10260651747524635,0.46317082969019541,1.2311836850438358,0.014814814814814815,2.9185185185185185,1.0,-0.32162963,1.451851852,3.859259259
eu,uk,incite-nutrition,B09Q68LBQN,2023-07-16,2.0,365.0,1965.7,1.038567696,143,-52.41,-530.54,-10.89,481.70999999999992,269,188,457,427,269,696,0.001017449254718421,0.18568448898611181,0.072747622,-0.005540011,0.136846925,0.354072341,0.0041518756098067305,0.75771729878972838,0.29685910610118127,-0.02260696269539765,0.55842726951900534,1.4448527122127424,0.013986013986013986,2.5524475524475525,1.0,-0.076153846,1.881118881,4.867132867
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-20,2.0,371.0,1908.76,1.127115763,134,-63.17,-489.1,-23.42,511.09000000000003,215,144,359,331,196,527,0.0010478006664012239,0.19436702361742703,0.070202645,-0.012269746,0.112638572,0.276095476,0.0039132051106458739,0.72589954802480972,0.26218474241327355,-0.045823631845663189,0.42066954939443146,1.031129546655188,0.014925373134328358,2.7686567164179103,1.0,-0.174776119,1.604477612,3.932835821
eu,uk,incite-nutrition,B09Q68LBQN,2023-12-15,2.0,433.0,2159.82,1.27068009,164,-20.81,-603.51,-10.74,538.5200000000001,155,106,261,267,149,416,0.00092600309285033008,0.20047966960209646,0.075932254,-0.004972637,0.07176524,0.192608643,0.0037138824927579286,0.80405555968209153,0.30453836440615012,-0.019943548986110077,0.28782589318873947,0.77248755849364914,0.012195121951219513,2.6402439024390243,1.0,-0.065487805,0.945121951,2.536585366
eu,uk,incite-nutrition,B09Q68LBQN,2023-07-07,2.0,382.0,1836.01,1.077632853,118,-60.33,-437.78,-38.39,526.79999999999984,142,157,299,216,216,432,0.001089318685628074,0.20805986895496212,0.064269802,-0.020909472,0.077341627,0.235292836,0.0037965072133637067,0.72513287775246793,0.22399392558845868,-0.072873955960516351,0.26955201214882318,0.82004555808656066,0.016949152542372881,3.23728813559322,1.0,-0.325338983,1.203389831,3.661016949
eu,uk,incite-nutrition,B09Q68LBQN,2023-11-03,2.0,553.0,1499.45,0.991381838,104,-62.21,-382.72,-61.35,366.69000000000005,132,102,234,216,137,353,0.001333822401547234,0.36880189402781016,0.069358765,-0.040915002,0.088032279,0.235419654,0.0054541983691946865,1.508085849082331,0.28361831519812369,-0.16730753497504702,0.35997709236684933,0.96266601216286218,0.019230769230769232,5.3173076923076925,1.0,-0.589903846,1.269230769,3.394230769
eu,uk,incite-nutrition,B09Q68LBQN,2023-07-28,2.0,404.0,2058.77,1.364410496,143,-55.13,-530.53,-83.95,489.89,175,147,322,264,204,468,0.00097145382922813142,0.19623367350408252,0.069458949,-0.040776774,0.08500221,0.227320196,0.0040825491436853175,0.82467492702443412,0.2919022637735002,-0.1713650003061912,0.35722305007246524,0.9553164996223642,0.013986013986013986,2.825174825174825,1.0,-0.587062937,1.223776224,3.272727273
eu,uk,incite-nutrition,B09Q68LBQN,2023-12-12,2.0,288.0,2205.16,1.41565216,174,-53.26,-640.31,-32.61,442.36,157,132,289,228,193,421,0.00090696366703549866,0.1306027680531118,0.078905839,-0.014788043,0.071196648,0.190915852,0.0045212044488651777,0.65105344063658555,0.39334478705127046,-0.073718238538746719,0.35491454923591642,0.95171353648611989,0.011494252873563218,1.6551724137931034,1.0,-0.187413793,0.902298851,2.41954023
eu,uk,incite-nutrition,B09Q68LBQN,2023-10-08,2.0,359.0,2102.26,1.312707773,145,-58.35,-533.6,-21.15,575.45,235,131,366,382,172,554,0.00095135711091872549,0.17076860140991121,0.068973391,-0.010060601,0.111784461,0.26352592,0.0034755408810496131,0.62385958814840559,0.25197671387609694,-0.036753844817099653,0.40837605352332956,0.96272482405074278,0.013793103448275862,2.4758620689655171,1.0,-0.145862069,1.620689655,3.820689655
eu,uk,incite-nutrition,B09Q68LBQN,2023-07-03,2.0,306.0,2243.28,1.517671145,155,-50.23,-575.05,,580.11,238,207,445,354,253,607,0.00089155165650297772,0.13640740344495558,0.069095253,,0.106094647,0.270585928,0.0034476220027236213,0.52748616641671409,0.26719070521108063,,0.41026701832411094,1.0463532778266191,0.012903225806451613,1.9741935483870967,1.0,,1.535483871,3.916129032
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-06,2.0,293.0,1870.42,1.244011335,129,-79.05,-478.59,-71.24,456.19999999999993,167,183,350,252,256,508,0.0010692785577570813,0.15664930871141242,0.068968467,-0.038087702,0.08928476,0.271596754,0.0043840420868040339,0.642262165716791,0.28277071459886022,-0.15615957913195969,0.36606751424813683,1.1135466900482247,0.015503875968992248,2.2713178294573644,1.0,-0.552248062,1.294573643,3.937984496
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-31,2.0,227.0,3226.88,2.099066918,332,-99.25,-1211.8,-32.56,352.76,359,272,631,615,386,1001,0.00061979373264577542,0.070346588655295514,0.10288576,-0.010090242,0.111252975,0.310206763,0.0056695770495521032,0.64349699512416381,0.94114979022564915,-0.092300714366708253,1.0176890803946026,2.8376233133008277,0.006024096385542169,0.6837349397590361,1.0,-0.098072289,1.081325301,3.015060241
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-08,2.0,465.0,1638.33,1.058415352,114,-81.12,-419.52,-43.08,384.60999999999996,167,139,306,289,192,481,0.0012207552812925357,0.28382560290051456,0.069583051,-0.026295069,0.101933066,0.293591645,0.0052000728010192145,1.2090169262369674,0.29640414965809525,-0.11200956813395388,0.43420607888510443,1.2506175086451212,0.017543859649122806,4.0789473684210522,1.0,-0.377894737,1.464912281,4.219298246
eu,uk,incite-nutrition,B09Q68LBQN,2023-11-20,2.0,296.0,2852.52,1.795531189,228,-83.67,-839.04,,629.23000000000013,225,171,396,404,240,644,0.000701134435516666,0.10376789645646656,0.079929326,,0.078877624,0.225765288,0.0031784879932616047,0.47041622300271752,0.36234763123182295,,0.35757989924193057,1.0234731338302367,0.008771929824561403,1.2982456140350878,1.0,,0.986842105,2.824561404
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-24,2.0,386.0,2110.56,1.304802978,151,-67.9,-560.21,-47.42,463.28999999999991,227,193,420,356,235,591,0.00094761579865059516,0.18288984913956485,0.071544993,-0.022467971,0.107554393,0.280020469,0.0043169505061624478,0.83317144768935236,0.32592976321526479,-0.10235489650111164,0.48997388244943779,1.2756588745710034,0.013245033112582781,2.556291390728477,1.0,-0.314039735,1.503311258,3.913907285
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-18,2.0,353.0,2314.63,1.416399201,158,-83.65,-586.18,,557.89,284,190,474,441,251,692,0.00086406898726794346,0.152508176252792,0.06826145,,0.122697796,0.29896787,0.0035849360985140441,0.63274122138772881,0.28320995178260949,,0.50906092598899422,1.2403878900858591,0.012658227848101266,2.2341772151898733,1.0,,1.797468354,4.379746835
eu,uk,incite-nutrition,B09Q68LBQN,2023-12-08,2.0,675.0,1551.32,0.944107695,106,-60.76,-390.08,-12.42,429.20000000000005,104,81,185,167,117,284,0.001289224660289302,0.43511332284763943,0.068328907,-0.008006085,0.067039682,0.183069902,0.0046598322460391422,1.5726933830382104,0.24697110904007452,-0.028937558247903072,0.24231127679403539,0.66169617893755817,0.018867924528301886,6.367924528301887,1.0,-0.117169811,0.981132075,2.679245283
eu,uk,incite-nutrition,B09Q68LBQN,2023-10-15,2.0,424.0,1829.67,1.109011172,126,-65.42,-463.68,-20.1,478.76999999999992,207,143,350,339,203,542,0.001093093290046839,0.23173577748992988,0.068864877,-0.010985588,0.113135156,0.296228282,0.0041773711803162273,0.8856026902270403,0.26317438435992235,-0.041982580362178092,0.43235791716272959,1.1320675898656978,0.015873015873015872,3.3650793650793651,1.0,-0.15952381,1.642857143,4.301587302
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-06,2.0,398.0,2299.25,1.493848858,159,-69.93,-580.35,-32.01,628.61000000000013,237,205,442,380,273,653,0.00086984886375992177,0.17309992388822443,0.069152985,-0.013921931,0.10307709,0.284005654,0.003181622945864685,0.63314296622707233,0.25293902419624248,-0.050921875248564279,0.37702231908496514,1.0387998918248196,0.012578616352201259,2.50314465408805,1.0,-0.201320755,1.490566038,4.106918239
eu,uk,incite-nutrition,B09Q68LBQN,2023-11-22,2.0,348.0,2412.68,1.528192283,194,-82.83,-713.93,-52.5,426.26,196,156,352,315,227,542,0.00082895369464661714,0.14423794286851138,0.080408508,-0.021760034,0.081237462,0.224646451,0.0046919720358466668,0.81640313423731992,0.45512128747712666,-0.123164265940975,0.4598132595129733,1.2715244217144466,0.010309278350515464,1.7938144329896908,1.0,-0.270618557,1.010309278,2.793814433
eu,uk,incite-nutrition,B09Q68LBQN,2023-12-04,2.0,646.0,1566.33,0.992403781,107,-65.1,-393.76,-124.63,302.55,110,103,213,176,135,311,0.001276870135922826,0.41242905390307283,0.068312552,-0.079568163,0.070227857,0.198553306,0.0066104776070071061,2.1351842670632952,0.35366055197488017,-0.41193191208064778,0.36357626838539081,1.027929267889605,0.018691588785046728,6.037383177570093,1.0,-1.164766355,1.028037383,2.906542056
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-04,1.0,145.0,3420.87,2.080663419,352,-152.49,-1305.92,-30.25,329.44999999999993,376,271,647,666,381,1047,0.0002923232978745173,0.042386878191805012,0.102897801,-0.00884278,0.10991356,0.306062493,0.0030353619669145552,0.44012748520261052,1.0684474123539234,-0.0918196994991653,1.1412960995598727,3.1780239793595393,0.002840909090909091,0.41193181818181818,1.0,-0.0859375,1.068181818,2.974431818
eu,uk,incite-nutrition,B09Q68LBQN,2023-10-14,2.0,382.0,1940.21,1.183742989,134,-69.96,-493.12,-62.79,480.95,169,123,292,298,171,469,0.0010308162518490266,0.19688590410316409,0.069064689,-0.032362476,0.087103973,0.241726411,0.0041584364279031085,0.79426135772949369,0.27861524066950827,-0.13055411165401809,0.35138787815781269,0.975153342343279,0.014925373134328358,2.8507462686567164,1.0,-0.46858209,1.26119403,3.5
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-05,2.0,344.0,1848.55,1.130121556,128,-46.86,-467.2,-33.55,474.71,239,163,402,408,248,656,0.0010819290795488355,0.18609180168239972,0.069243461,-0.01814936,0.129290525,0.354872738,0.0042130985233089675,0.72465294600914243,0.26963830549177392,-0.070674727728507927,0.5034652735354217,1.3818963156453414,0.015625,2.6875,1.0,-0.262109375,1.8671875,5.125
eu,uk,incite-nutrition,B09Q68LBQN,2023-07-12,2.0,238.0,8676.65,4.715594727,595,-2837.85,-2207.45,-37.72,747.37999999999988,573,467,1040,1043,693,1736,0.00023050370822840614,0.027429941279180331,0.068574853,-0.0043473,0.066039312,0.200077219,0.0026760148786427258,0.31844577055848433,0.79611442639621088,-0.050469640611201808,0.76667826273114092,2.3227809146618861,0.0033613445378151263,0.4,1.0,-0.063394958,0.96302521,2.917647059
eu,uk,incite-nutrition,B09Q68LBQN,2023-07-25,2.0,440.0,2196.27,1.186871821,151,-72.82,-560.21,-34.94,578.77,213,183,396,320,245,565,0.00091063484908503959,0.20033966679870871,0.068752931,-0.015908791,0.096982611,0.257254345,0.0034556041259913265,0.76023290771809182,0.26089811151234515,-0.060369404081068473,0.36802183941807626,0.97620816559254975,0.013245033112582781,2.9139072847682117,1.0,-0.231390728,1.410596026,3.741721854
eu,uk,incite-nutrition,B09Q68LBQN,2023-11-15,2.0,459.0,1509.19,0.789418428,105,-45.45,-386.4,-12.21,433.2,131,88,219,225,122,347,0.001325214187743094,0.30413665608704005,0.069573745,-0.008090433,0.086801529,0.229924662,0.0046168051708217915,1.0595567867036011,0.24238227146814406,-0.028185595567867039,0.30240073868882733,0.80101569713758081,0.019047619047619049,4.371428571428571,1.0,-0.116285714,1.247619048,3.304761905
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-12,1.0,197.0,2941.37,1.490935123,304,-127.99,-1118.71,-56.61,262.14,342,284,626,595,386,981,0.00033997762947198077,0.0669755930059802,0.103353199,-0.019246134,0.116272349,0.333518055,0.0038147554741741058,0.75150682841229877,1.1596856641489282,-0.21595330739299612,1.3046463721675441,3.7422751201647975,0.0032894736842105261,0.64802631578947367,1.0,-0.186217105,1.125,3.226973684
eu,uk,incite-nutrition,B09Q68LBQN,2023-06-13,1.0,192.0,2812.18,1.412414755,215,-85.37,-797.65,-43.9,611.65,245,223,468,404,302,706,0.00035559601447986974,0.068274434780135,0.076453143,-0.015610665,0.087121024,0.251050786,0.0016349219324777243,0.31390501103572305,0.35150821548271072,-0.0717730728357721,0.40055587345704247,1.1542548843292733,0.0046511627906976744,0.89302325581395348,1.0,-0.204186047,1.139534884,3.28372093
eu,uk,incite-nutrition,B09Q68LBQN,2023-12-23,2.0,909.0,1650.91,0.838694314,106,-10.37,-390.08,-89.21,440.85,110,86,196,179,130,309,0.0012114530773936797,0.55060542367542742,0.064207013,-0.054036865,0.066629919,0.1871695,0.0045366904842917086,2.0619258251105816,0.24044459566746057,-0.20235907905183168,0.249517976636044,0.700918679823069,0.018867924528301886,8.5754716981132084,1.0,-0.841603774,1.037735849,2.91509434
eu,uk,incite-nutrition,B09Q68LBQN,2023-09-21,2.0,494.0,1628.98,0.877890927,113,-100.66,-415.84,-12.29,409.19,165,128,293,239,173,412,0.0012277621579147688,0.30325725300494788,0.069368562,-0.007544598,0.101290378,0.252919005,0.0048877049781275205,1.2072631295974976,0.27615533126420488,-0.030034947090593608,0.40323566069552041,1.0068672254942692,0.017699115044247787,4.3716814159292037,1.0,-0.108761062,1.460176991,3.646017699
eu,uk,incite-nutrition,B09Q68LBQN,2023-08-14,2.0,407.0,4668.39,2.41937812,483,-169.54,-1762.95,-24.77,570.36,464,341,805,685,463,1148,0.00042841322168884772,0.087182090613680513,0.103461793,-0.005305898,0.099391867,0.245909189,0.00350655726208009,0.71358440283329827,0.84683357879234167,-0.043428711690861911,0.81352128480258079,2.0127638684339715,0.004140786749482402,0.84265010351966874,1.0,-0.051283644,0.960662526,2.376811594
